From Artist,To Artist,Weight
Melos Quartet,Kodály Quartet,40.0
Melos Quartet,Guarneri Quartet,28.0
Melos Quartet,Arthur Grumiaux,15.0
Melos Quartet,Henryk Szeryng,15.0
Melos Quartet,Mischa Maisky,15.0
Melos Quartet,András Schiff,15.0
Melos Quartet,Daniel Hope,15.0
Melos Quartet,Gil Shaham,15.0
Melos Quartet,Friedrich Gulda,15.0
Melvins,Big Business,26.5
Melvins,Weedeater,26.5
Melvins,Eyehategod,26.5
Melvins,High On Fire,26.5
Melvins,Acid Bath,26.5
Melvins,Crowbar,26.5
Melvins,Acid King,26.5
Melvins,Sleep,26.5
Melvins,Electric Wizard,26.5
Melvins,Red Fang,26.5
Melvins,Bongzilla,26.5
Melvins,Kyuss,26.5
Melvins,Earth,26.5
Melvins,Helmet,58.0
Melvins,Corrosion Of Conformity,26.5
Melvins,Tad,26.5
Melvins,Fu Manchu,26.5
Melvins,OM,26.5
Melvins,Mudhoney,51.5
Melvins,Orange Goblin,26.5
Memoria XI,Bri-C,55.0
Memoria XI,Kevin Powers,50.5
Memoria XI,Brandon ThaKidd,49.5
Memoria XI,Lucus,25.0
Memoria XI,ryster,48.5
Memoria XI,Jared Anthony,25.0
Memoria XI,Jbrisko,51.0
Memoria XI,Unodavid,52.0
Memoria XI,Billy Bueffer,51.5
Memoria XI,Lxst,58.5
Memoria XI,Willv,25.0
Memoria XI,7ru7h,52.5
Memoria XI,SONNY NITEZ,25.0
Memoria XI,ill Nicky,25.0
Memoria XI,Rocstaryoshi,25.0
Memoria XI,Kill Jasper,25.0
Memoria XI,44phantom,25.0
Memoria XI,Loser,25.0
Memoria XI,KILJ,25.0
Memoria XI,Maiza,25.0
Merl Saunders,Jerry Garcia,51.0
Merl Saunders,moe.,51.0
Merl Saunders,The String Cheese Incident,45.5
Merl Saunders,Trey Anastasio,45.5
Merl Saunders,Leftover Salmon,45.5
Merl Saunders,Widespread Panic,49.0
Merl Saunders,Keller Williams,44.0
Merl Saunders,Tea Leaf Green,40.0
Merl Saunders,Bob Weir,45.5
Merl Saunders,Phil Lesh & Friends,34.5
Merl Saunders,Railroad Earth,46.0
Merl Saunders,Old & In The Way,41.0
Merl Saunders,Ekoostik Hookah,38.0
Merl Saunders,Phish,52.5
Merl Saunders,Umphrey's McGee,46.0
Merl Saunders,New Riders of the Purple Sage,43.5
Merl Saunders,Keller & The Keels,38.5
Merl Saunders,Yonder Mountain String Band,45.0
Merl Saunders,Assembly of Dust,37.0
Merl Saunders,Jerry Garcia Band,45.5
Method Man,Ol' Dirty Bastard,73.0
Method Man,GZA,71.5
Method Man,Redman,78.0
Method Man,Onyx,70.5
Method Man,Inspectah Deck,73.5
Method Man,RZA,74.0
Method Man,Big Pun,70.5
Method Man,Rakim,66.0
Method Man,Ghostface Killah,74.5
Method Man,Erick Sermon,69.0
Method Man,Capone-N-Noreaga,65.0
Method Man,Raekwon,76.0
Method Man,M.O.P.,67.5
Method Man,Jeru The Damaja,65.0
Method Man,Big L,73.0
Method Man,Gang Starr,70.0
Method Man,AZ,77.5
Method Man,Keith Murray,65.5
Method Man,Gravediggaz,60.5
Method Man,KRS-One,67.5
MiMS,J-Kwon,25.5
MiMS,Jibbs,25.5
MiMS,Shop Boyz,51.5
MiMS,Murphy Lee,25.5
MiMS,Ying Yang Twins,59.5
MiMS,Kardinal Offishall,25.5
MiMS,Yung Joc,59.5
MiMS,Petey Pablo,25.5
MiMS,Dem Franchize Boyz,52.5
MiMS,Huey,59.5
MiMS,David Banner,55.0
MiMS,Chingy,58.0
MiMS,Unk,59.5
MiMS,Youngbloodz,25.5
MiMS,Lil Jon,64.5
MiMS,Jermaine Dupri,25.5
MiMS,Hurricane Chris,50.5
MiMS,Bubba Sparxxx,25.5
MiMS,Lil Scrappy,54.5
MiMS,Swizz Beatz,25.5
Mighty Mouth,Untouchable,32.0
Mighty Mouth,G.NA,39.0
Mighty Mouth,Song Ji Eun,39.0
Mighty Mouth,Secret,47.5
Mighty Mouth,NARSHA,15.5
Mighty Mouth,Girl's Day,42.5
Mighty Mouth,Dalshabet,35.5
Mighty Mouth,Jewelry,15.5
Mighty Mouth,Brown Eyed Girls,41.0
Mighty Mouth,Orange Caramel,39.5
Mighty Mouth,4MEN,15.5
Mighty Mouth,Gavy NJ,15.5
Mighty Mouth,9MUSES,39.0
Mighty Mouth,Outsider,38.5
Mighty Mouth,NS Yoon-G,34.5
Mighty Mouth,T-ARA,44.0
Mighty Mouth,Kim Tae Woo,35.5
Mighty Mouth,Chocolat,47.0
Mighty Mouth,SE7EN,38.5
Mighty Mouth,TEEN TOP,40.5
Mikazuki BIGWAVE,Android Apartment,24.5
Mikazuki BIGWAVE,ConsciousThoughts,24.5
Mikazuki BIGWAVE,Future Girlfriend Music,24.5
Mikazuki BIGWAVE,Proux,24.5
Mikazuki BIGWAVE,Android52,47.0
Mikazuki BIGWAVE,Night Tempo,51.5
Mikazuki BIGWAVE,Desired,51.5
Mikazuki BIGWAVE,AcesToAces,24.5
Mikazuki BIGWAVE,Macross 82-99,55.0
Mikazuki BIGWAVE,サクラSAKURA-LEE,24.5
Mikazuki BIGWAVE,Moe Shop,24.5
Mikazuki BIGWAVE,GHOST DATA,52.5
Mikazuki BIGWAVE,Skylar Spence,50.0
Mikazuki BIGWAVE,Yung Bae,58.0
Mikazuki BIGWAVE,FIBRE,24.5
Mikazuki BIGWAVE,Mélonade,24.5
Mikazuki BIGWAVE,Maitro,48.0
Mikazuki BIGWAVE,Adrianwave,24.5
Mikazuki BIGWAVE,TANUKI,48.0
Mikazuki BIGWAVE,Greyl,45.5
Mike Gordon,Tea Leaf Green,39.5
Mike Gordon,Trey Anastasio,47.0
Mike Gordon,Assembly of Dust,38.5
Mike Gordon,moe.,51.5
Mike Gordon,Page McConnell,34.5
Mike Gordon,Ekoostik Hookah,39.5
Mike Gordon,The String Cheese Incident,47.0
Mike Gordon,Strangefolk,38.5
Mike Gordon,The Big Wu,38.5
Mike Gordon,Vida Blue,21.0
Mike Gordon,Keller Williams,45.5
Mike Gordon,Keller & The Keels,40.0
Mike Gordon,Phil Lesh & Friends,36.0
Mike Gordon,The Disco Biscuits,44.0
Mike Gordon,Umphrey's McGee,47.5
Mike Gordon,Particle,21.0
Mike Gordon,Leftover Salmon,45.0
Mike Gordon,Phish,51.0
Mike Gordon,Steve Kimock Band,21.0
Mike Gordon,Widespread Panic,48.5
Mike Posner,Shwayze,66.5
Mike Posner,Chiddy Bang,66.0
Mike Posner,New Boyz,37.0
Mike Posner,Far East Movement,37.0
Mike Posner,Gym Class Heroes,37.0
Mike Posner,Sean Kingston,37.0
Mike Posner,Travie McCoy,37.0
Mike Posner,Nico & Vinz,37.0
Mike Posner,Sammy Adams,66.5
Mike Posner,B.o.B,37.0
Mike Posner,Iyaz,37.0
Mike Posner,Hoodie Allen,68.5
Mike Posner,T-Pain,81.5
Mike Posner,Baby Bash,71.0
Mike Posner,Taio Cruz,37.0
Mike Posner,Jay Sean,37.0
Mike Posner,Kevin Rudolf,37.0
Mike Posner,Lupe Fiasco,37.0
Mike Posner,Jeremih,37.0
Mike Posner,Wiz Khalifa,37.0
Minah,Jun Hyo Seong,32.5
Minah,MelodyDay,31.5
Minah,Stellar,50.0
Minah,FIESTAR,34.5
Minah,BESTie,32.0
Minah,Ji Yeon,33.5
Minah,LADIES' CODE,36.5
Minah,SISTAR19,37.0
Minah,Gain,41.0
Minah,BerryGood,33.5
Minah,15&,15.5
Minah,Kisum,15.5
Minah,Kriesha Chu,15.5
Minah,AOA CREAM,28.0
Minah,Sunny Hill,32.5
Minah,Song Ji Eun,38.0
Minah,PLAYBACK,15.5
Minah,JUNIEL,34.5
Minah,Girl's Day,41.5
Minah,HELLOVENUS,36.5
Mitch Rossell,Craig Campbell,28.0
Mitch Rossell,Logan Mize,28.0
Mitch Rossell,Clayton Anderson,28.0
Mitch Rossell,Canaan Smith,28.0
Mitch Rossell,David Nail,28.0
Mitch Rossell,Sarah Darling,28.0
Mitch Rossell,Russell Dickerson,28.0
Mitch Rossell,Levi Riggs,28.0
Mitch Rossell,Ronnie Dunn,28.0
